matchId,puuid,tier,champion
JP1_349312663,UAZlzcBwL5FHCs9K07tdVr0taaTtRoCgoyWnjs6fTGLY_8jMsOkQtGdhXgkzRPcI8SSQXvSsxJsiTA,IRON,Vi
JP1_349320993,UAZlzcBwL5FHCs9K07tdVr0taaTtRoCgoyWnjs6fTGLY_8jMsOkQtGdhXgkzRPcI8SSQXvSsxJsiTA,IRON,Vi
JP1_349287810,UAZlzcBwL5FHCs9K07tdVr0taaTtRoCgoyWnjs6fTGLY_8jMsOkQtGdhXgkzRPcI8SSQXvSsxJsiTA,IRON,Nocturne
JP1_355459795,w1F7PwqN8h-5wk1S4AEbQeTZMZgNtfBf1Fivy1lYRWjrwBjFrIHB5gdykzQVX1l52CFyDf0VcUXLgw,IRON,Rammus
JP1_355436668,w1F7PwqN8h-5wk1S4AEbQeTZMZgNtfBf1Fivy1lYRWjrwBjFrIHB5gdykzQVX1l52CFyDf0VcUXLgw,IRON,Leona
JP1_347671062,w1F7PwqN8h-5wk1S4AEbQeTZMZgNtfBf1Fivy1lYRWjrwBjFrIHB5gdykzQVX1l52CFyDf0VcUXLgw,IRON,Brand
JP1_364461707,PioInXzGRuAMlloyfWEcE09Y8Xyf89fD-lHv9aU7ixnPwyyXEj5yxiKAQSDNT_mrZMwoxfT27aIzMQ,IRON,Darius
JP1_364449081,PioInXzGRuAMlloyfWEcE09Y8Xyf89fD-lHv9aU7ixnPwyyXEj5yxiKAQSDNT_mrZMwoxfT27aIzMQ,IRON,Kayle
JP1_364448014,PioInXzGRuAMlloyfWEcE09Y8Xyf89fD-lHv9aU7ixnPwyyXEj5yxiKAQSDNT_mrZMwoxfT27aIzMQ,IRON,Darius
JP1_359959202,3Ocjbo0scJuhLKwNHVG5bW-HkSTXawOICKM1Mka4iPNu4-Fz--x-SOS9tcyBBAFDbha8lGPjX-StFw,IRON,Sion
JP1_359958433,3Ocjbo0scJuhLKwNHVG5bW-HkSTXawOICKM1Mka4iPNu4-Fz--x-SOS9tcyBBAFDbha8lGPjX-StFw,IRON,Gangplank
JP1_359967371,3Ocjbo0scJuhLKwNHVG5bW-HkSTXawOICKM1Mka4iPNu4-Fz--x-SOS9tcyBBAFDbha8lGPjX-StFw,IRON,Gangplank
JP1_366316569,HiWrap1XzX76FV5450EorZsFtIzNvdcvC6CrSZ7NCGeGi-kcAsfgHYApzSw9KpXSEDocnUHE12r1oA,IRON,Dr. Mundo
JP1_366324806,HiWrap1XzX76FV5450EorZsFtIzNvdcvC6CrSZ7NCGeGi-kcAsfgHYApzSw9KpXSEDocnUHE12r1oA,IRON,Malphite
JP1_366323782,HiWrap1XzX76FV5450EorZsFtIzNvdcvC6CrSZ7NCGeGi-kcAsfgHYApzSw9KpXSEDocnUHE12r1oA,IRON,Malphite
JP1_351466162,PSHTFvQ4NNMO0W3vjP4PviqE0NB5lD2_Jf2vfq2kf9Vs-ovAiyWxCrDcPSU7QCey1ai6ixQXDS79Xw,IRON,Orianna
JP1_351066023,PSHTFvQ4NNMO0W3vjP4PviqE0NB5lD2_Jf2vfq2kf9Vs-ovAiyWxCrDcPSU7QCey1ai6ixQXDS79Xw,IRON,Thresh
JP1_351074116,PSHTFvQ4NNMO0W3vjP4PviqE0NB5lD2_Jf2vfq2kf9Vs-ovAiyWxCrDcPSU7QCey1ai6ixQXDS79Xw,IRON,Karma
JP1_366310488,L9D31fNroIpTf1rsO5tQkXGfcHmK30R5C4xg9wI0YUTf7ZfZ8rEIo0M6ssqNL6pRdgr4_5dII7Cb3g,IRON,Heimerdinger
JP1_366307711,L9D31fNroIpTf1rsO5tQkXGfcHmK30R5C4xg9wI0YUTf7ZfZ8rEIo0M6ssqNL6pRdgr4_5dII7Cb3g,IRON,Yorick
JP1_366218959,L9D31fNroIpTf1rsO5tQkXGfcHmK30R5C4xg9wI0YUTf7ZfZ8rEIo0M6ssqNL6pRdgr4_5dII7Cb3g,IRON,Yorick
JP1_342739065,TbCXSQBmmS9qt6nQav3-UqHhNIozUe1MwXAxEBGHFl3VYe7G3HDU6FQ7oQz6wU23i5IuQALcflHyGg,IRON,Rakan
JP1_342450629,TbCXSQBmmS9qt6nQav3-UqHhNIozUe1MwXAxEBGHFl3VYe7G3HDU6FQ7oQz6wU23i5IuQALcflHyGg,IRON,Nami
JP1_341340518,TbCXSQBmmS9qt6nQav3-UqHhNIozUe1MwXAxEBGHFl3VYe7G3HDU6FQ7oQz6wU23i5IuQALcflHyGg,IRON,Trundle
JP1_366357914,95WuwHA_-4e9mdZBMsK7cw04SFMxRkglqnA-S03BwCHp9zS6ah-5GkjIZ7uzvAB7s0tGtJX5PS4yMw,IRON,Dr. Mundo
JP1_366153329,95WuwHA_-4e9mdZBMsK7cw04SFMxRkglqnA-S03BwCHp9zS6ah-5GkjIZ7uzvAB7s0tGtJX5PS4yMw,IRON,Nidalee
JP1_365983543,95WuwHA_-4e9mdZBMsK7cw04SFMxRkglqnA-S03BwCHp9zS6ah-5GkjIZ7uzvAB7s0tGtJX5PS4yMw,IRON,Alistar
JP1_366369633,E0PB5kWP1AX_RZFDpwaCF8LxSnrWanmD-BwNHpaWorEXEDpfo30wPbNiKQbbA6__6xtjNFCVX91qqg,IRON,Zed
JP1_366368229,E0PB5kWP1AX_RZFDpwaCF8LxSnrWanmD-BwNHpaWorEXEDpfo30wPbNiKQbbA6__6xtjNFCVX91qqg,IRON,Akali
JP1_366357892,E0PB5kWP1AX_RZFDpwaCF8LxSnrWanmD-BwNHpaWorEXEDpfo30wPbNiKQbbA6__6xtjNFCVX91qqg,IRON,Akali
JP1_364383986,PftEVmxLOjk7_5bnUSwjV_warzf1tl1ovzvTvLJCMjV6splE7jEjM1XZlMNGDI1CIYpvliItdC7CbQ,IRON,Sivir
JP1_364303873,PftEVmxLOjk7_5bnUSwjV_warzf1tl1ovzvTvLJCMjV6splE7jEjM1XZlMNGDI1CIYpvliItdC7CbQ,IRON,Sivir
JP1_341620237,PftEVmxLOjk7_5bnUSwjV_warzf1tl1ovzvTvLJCMjV6splE7jEjM1XZlMNGDI1CIYpvliItdC7CbQ,IRON,Jinx
JP1_366159679,QT1uPLZewB4_X9lTCp1nrP6__7dpI_6ZE-_IZXb8tzRREipGM9hLy-n3nKCI8YYZ8zEwmm2htvkxMQ,IRON,Sivir
JP1_366159026,QT1uPLZewB4_X9lTCp1nrP6__7dpI_6ZE-_IZXb8tzRREipGM9hLy-n3nKCI8YYZ8zEwmm2htvkxMQ,IRON,Sivir
JP1_366167523,QT1uPLZewB4_X9lTCp1nrP6__7dpI_6ZE-_IZXb8tzRREipGM9hLy-n3nKCI8YYZ8zEwmm2htvkxMQ,IRON,Sivir
JP1_360382780,4mYnhnrg2GTWhRRwZ7p6zFKg8hx4zD36tKdcEUF8t2h66RnUhmYBHCcoNLSE7_Akahrr24AWXf0QOw,IRON,Vayne
JP1_358786196,4mYnhnrg2GTWhRRwZ7p6zFKg8hx4zD36tKdcEUF8t2h66RnUhmYBHCcoNLSE7_Akahrr24AWXf0QOw,IRON,Garen
JP1_353811744,4mYnhnrg2GTWhRRwZ7p6zFKg8hx4zD36tKdcEUF8t2h66RnUhmYBHCcoNLSE7_Akahrr24AWXf0QOw,IRON,Ezreal
JP1_363033408,I8UK50icTAa3O5FEiXjp3wkkmrIfVgVFXeody55DVBL-al4dyRFKK2_0HziwtGv0cmofqbpU3IFQUw,IRON,Varus
JP1_362832939,I8UK50icTAa3O5FEiXjp3wkkmrIfVgVFXeody55DVBL-al4dyRFKK2_0HziwtGv0cmofqbpU3IFQUw,IRON,Ashe
JP1_360277646,I8UK50icTAa3O5FEiXjp3wkkmrIfVgVFXeody55DVBL-al4dyRFKK2_0HziwtGv0cmofqbpU3IFQUw,IRON,Ashe
JP1_366371418,hKwosTRqMP7PzhBw79u1N2pz5TEJ_lgUPSAjwVaxNa9rQj7wd-nFXZ2x4FrG6lK_bwfuiKEy3BRFZQ,IRON,Nautilus
JP1_366370598,hKwosTRqMP7PzhBw79u1N2pz5TEJ_lgUPSAjwVaxNa9rQj7wd-nFXZ2x4FrG6lK_bwfuiKEy3BRFZQ,IRON,Blitzcrank
JP1_366380054,hKwosTRqMP7PzhBw79u1N2pz5TEJ_lgUPSAjwVaxNa9rQj7wd-nFXZ2x4FrG6lK_bwfuiKEy3BRFZQ,IRON,Malphite
JP1_348146636,GYdNNw896feyvGT7W8AdR31-wAksndytjAcx6pB6nzv7FEI0QD0owyAZU7ntnsLJ4HSmGYjhd4eumA,IRON,Hecarim
JP1_348165119,GYdNNw896feyvGT7W8AdR31-wAksndytjAcx6pB6nzv7FEI0QD0owyAZU7ntnsLJ4HSmGYjhd4eumA,IRON,Hecarim
JP1_347699292,GYdNNw896feyvGT7W8AdR31-wAksndytjAcx6pB6nzv7FEI0QD0owyAZU7ntnsLJ4HSmGYjhd4eumA,IRON,Hecarim
JP1_346913147,hBU9IjFgxB1V5Ifz2cBfHdI7gxSuRogqoMB5uI9FREXzMJ8YPGq8rMkESjgYzkHlE2ydVFE8VejYyw,IRON,Graves
JP1_346871922,hBU9IjFgxB1V5Ifz2cBfHdI7gxSuRogqoMB5uI9FREXzMJ8YPGq8rMkESjgYzkHlE2ydVFE8VejYyw,IRON,Graves
JP1_346252620,hBU9IjFgxB1V5Ifz2cBfHdI7gxSuRogqoMB5uI9FREXzMJ8YPGq8rMkESjgYzkHlE2ydVFE8VejYyw,IRON,Graves
JP1_365781545,92PfzMKsXRORJcxSqHG_q9KZSIWaIUgm7oTVfKZQHBKo7fxtjZqOHLufNJ6BSdklx99zv5S9cuojoA,IRON,Amumu
JP1_362805775,92PfzMKsXRORJcxSqHG_q9KZSIWaIUgm7oTVfKZQHBKo7fxtjZqOHLufNJ6BSdklx99zv5S9cuojoA,IRON,Vex
JP1_354683220,92PfzMKsXRORJcxSqHG_q9KZSIWaIUgm7oTVfKZQHBKo7fxtjZqOHLufNJ6BSdklx99zv5S9cuojoA,IRON,Vex
JP1_353879184,v_QarbPz6wIvyD5oXv9MTB7UKCVmnvVxX_I4oX1phizs1TVhx_XT1x2rp8EB1ZRbIWoiIXNSDQjoBw,IRON,Fiora
JP1_347340580,v_QarbPz6wIvyD5oXv9MTB7UKCVmnvVxX_I4oX1phizs1TVhx_XT1x2rp8EB1ZRbIWoiIXNSDQjoBw,IRON,Ashe
JP1_347328884,v_QarbPz6wIvyD5oXv9MTB7UKCVmnvVxX_I4oX1phizs1TVhx_XT1x2rp8EB1ZRbIWoiIXNSDQjoBw,IRON,Kayn
JP1_348810897,0gG-y_YWHkk-nyn6eN_wU5K9Xf4yLsDJA-_Of7X5zfyaDAAPCcszWvALWDJMG08eGcFPb0krEnLcNA,IRON,Ashe
JP1_348820212,0gG-y_YWHkk-nyn6eN_wU5K9Xf4yLsDJA-_Of7X5zfyaDAAPCcszWvALWDJMG08eGcFPb0krEnLcNA,IRON,Ashe
JP1_348789464,0gG-y_YWHkk-nyn6eN_wU5K9Xf4yLsDJA-_Of7X5zfyaDAAPCcszWvALWDJMG08eGcFPb0krEnLcNA,IRON,Ashe
JP1_340828153,kcMV905DVFtAPVph5eAzted6d4usR4QcK6zs5VYzqRCiTLn-ODKqEV9kOXIWJRN1oN7bTaeCblxyyw,IRON,Diana
JP1_340817461,kcMV905DVFtAPVph5eAzted6d4usR4QcK6zs5VYzqRCiTLn-ODKqEV9kOXIWJRN1oN7bTaeCblxyyw,IRON,Diana
JP1_340825754,kcMV905DVFtAPVph5eAzted6d4usR4QcK6zs5VYzqRCiTLn-ODKqEV9kOXIWJRN1oN7bTaeCblxyyw,IRON,Yorick
JP1_361094545,FrAOZVjcKgT5Y0NMQpT0CHykD1L0af7Slt-gpdtkjrNplK-XVXWR9k3LomlTnSXuTibJH868at1hRQ,IRON,Ashe
JP1_360948384,FrAOZVjcKgT5Y0NMQpT0CHykD1L0af7Slt-gpdtkjrNplK-XVXWR9k3LomlTnSXuTibJH868at1hRQ,IRON,Seraphine
JP1_360925191,FrAOZVjcKgT5Y0NMQpT0CHykD1L0af7Slt-gpdtkjrNplK-XVXWR9k3LomlTnSXuTibJH868at1hRQ,IRON,Seraphine
JP1_353584167,kn3YY86tTMHpoBsJZNWvmjGZheVQvQLsnxT0Q3g6BCFFHSpbWvRO2qGINFjfa4T2VvnUFVbTurvH2w,IRON,Fizz
JP1_353582459,kn3YY86tTMHpoBsJZNWvmjGZheVQvQLsnxT0Q3g6BCFFHSpbWvRO2qGINFjfa4T2VvnUFVbTurvH2w,IRON,Syndra
JP1_353591116,kn3YY86tTMHpoBsJZNWvmjGZheVQvQLsnxT0Q3g6BCFFHSpbWvRO2qGINFjfa4T2VvnUFVbTurvH2w,IRON,Fizz
JP1_353947897,bOh_TwKiUGP6IRXRzAHjQ7SEu7vd5pbRDnJb6oO9pJKNeqQkXvAB_c3Dn1Q_JX7R_AaISI7cJzZFKw,IRON,Morgana
JP1_353946743,bOh_TwKiUGP6IRXRzAHjQ7SEu7vd5pbRDnJb6oO9pJKNeqQkXvAB_c3Dn1Q_JX7R_AaISI7cJzZFKw,IRON,Vi
JP1_353955281,bOh_TwKiUGP6IRXRzAHjQ7SEu7vd5pbRDnJb6oO9pJKNeqQkXvAB_c3Dn1Q_JX7R_AaISI7cJzZFKw,IRON,Thresh
JP1_349301991,IxySEWBpjB43svdNrs05Byk4pzdUZoiVUj6-TJhIt7MG0L8iHXeEdCIoYhi9jgRIAOBYY1a1_8cTCQ,IRON,Lux
JP1_349290705,IxySEWBpjB43svdNrs05Byk4pzdUZoiVUj6-TJhIt7MG0L8iHXeEdCIoYhi9jgRIAOBYY1a1_8cTCQ,IRON,Caitlyn
JP1_349229597,IxySEWBpjB43svdNrs05Byk4pzdUZoiVUj6-TJhIt7MG0L8iHXeEdCIoYhi9jgRIAOBYY1a1_8cTCQ,IRON,Galio
JP1_365764360,oDw5H-IZYUI1wfGcC5vlgkUU7IvY7eN5u_hd01BlsTmYN4Xm7HgaUVsHWNdoa74BUp_KhFvjVrayUg,IRON,Caitlyn
JP1_358593434,oDw5H-IZYUI1wfGcC5vlgkUU7IvY7eN5u_hd01BlsTmYN4Xm7HgaUVsHWNdoa74BUp_KhFvjVrayUg,IRON,Kayle
JP1_358567436,oDw5H-IZYUI1wfGcC5vlgkUU7IvY7eN5u_hd01BlsTmYN4Xm7HgaUVsHWNdoa74BUp_KhFvjVrayUg,IRON,Garen
JP1_366327124,4MQwaI8EYBu1jXGnlw5rNhf-yhKE4Z0ibUbCdbAZLriGPxHWtzALZ1jEHMf0xvgY95VkU8XL3gIjww,IRON,Nautilus
JP1_366320969,4MQwaI8EYBu1jXGnlw5rNhf-yhKE4Z0ibUbCdbAZLriGPxHWtzALZ1jEHMf0xvgY95VkU8XL3gIjww,IRON,Tahm Kench
JP1_366297607,4MQwaI8EYBu1jXGnlw5rNhf-yhKE4Z0ibUbCdbAZLriGPxHWtzALZ1jEHMf0xvgY95VkU8XL3gIjww,IRON,Sona
JP1_366215398,YjBnwtJ3TU1QJPB7Ll3Og4Wj0BskvVWRRBB8_Te6DiGijY0Vvchr9uVpb9SUNiqo7pRjtF70et4TiQ,IRON,Vex
JP1_365858432,YjBnwtJ3TU1QJPB7Ll3Og4Wj0BskvVWRRBB8_Te6DiGijY0Vvchr9uVpb9SUNiqo7pRjtF70et4TiQ,IRON,Anivia
JP1_365566493,YjBnwtJ3TU1QJPB7Ll3Og4Wj0BskvVWRRBB8_Te6DiGijY0Vvchr9uVpb9SUNiqo7pRjtF70et4TiQ,IRON,Anivia
JP1_343671319,zwoGzz7yt8xR_uNxXRBKnD7QsdvJ1crSZxLV6dkqs9UBJK3U-f60622n88NuiRUD8i9iH6f8OnCaMw,IRON,Xerath
JP1_343660871,zwoGzz7yt8xR_uNxXRBKnD7QsdvJ1crSZxLV6dkqs9UBJK3U-f60622n88NuiRUD8i9iH6f8OnCaMw,IRON,Cho'Gath
JP1_343498724,zwoGzz7yt8xR_uNxXRBKnD7QsdvJ1crSZxLV6dkqs9UBJK3U-f60622n88NuiRUD8i9iH6f8OnCaMw,IRON,Garen
JP1_358211828,uXVtDw7gBJadq50os2WCQ2GmyghknBiErKG1gcskKBjj7UdvMht7rfAujNk_uX8rPtVmeAYS9o588g,IRON,Darius
JP1_358321205,uXVtDw7gBJadq50os2WCQ2GmyghknBiErKG1gcskKBjj7UdvMht7rfAujNk_uX8rPtVmeAYS9o588g,IRON,Tryndamere
JP1_358310872,uXVtDw7gBJadq50os2WCQ2GmyghknBiErKG1gcskKBjj7UdvMht7rfAujNk_uX8rPtVmeAYS9o588g,IRON,Kayle
JP1_357638520,CovOskvcMORMAfzBvDagrAe6ugM8iu9OTUCyMyTAgM2_-hTLkhpQLXsMC6UJiLedNMi5JwEZ4OAaLg,IRON,Sett
JP1_357656997,CovOskvcMORMAfzBvDagrAe6ugM8iu9OTUCyMyTAgM2_-hTLkhpQLXsMC6UJiLedNMi5JwEZ4OAaLg,IRON,Sett
JP1_357635635,CovOskvcMORMAfzBvDagrAe6ugM8iu9OTUCyMyTAgM2_-hTLkhpQLXsMC6UJiLedNMi5JwEZ4OAaLg,IRON,Sett
JP1_365679607,OAhS3YtF29erbigKOpdfz2yN4DG5-k5Z1ZGtlfCvrx94BssLKFATVpDjGYadirquvAENvxQ13lEPFw,IRON,Garen
JP1_365677185,OAhS3YtF29erbigKOpdfz2yN4DG5-k5Z1ZGtlfCvrx94BssLKFATVpDjGYadirquvAENvxQ13lEPFw,IRON,Rammus
JP1_364644831,OAhS3YtF29erbigKOpdfz2yN4DG5-k5Z1ZGtlfCvrx94BssLKFATVpDjGYadirquvAENvxQ13lEPFw,IRON,Rammus
JP1_366163683,izTDGzoExbh4VW1N8tHYkcPBCdNbysg4RafWlmQ2dHWpyXRCZRawjPMO0CqbYEO-yEdVJxJ9dJIXbg,IRON,Yuumi
JP1_366161839,izTDGzoExbh4VW1N8tHYkcPBCdNbysg4RafWlmQ2dHWpyXRCZRawjPMO0CqbYEO-yEdVJxJ9dJIXbg,IRON,Dr. Mundo
JP1_358519186,izTDGzoExbh4VW1N8tHYkcPBCdNbysg4RafWlmQ2dHWpyXRCZRawjPMO0CqbYEO-yEdVJxJ9dJIXbg,IRON,Dr. Mundo
JP1_365857319,iZy5tY1EIk6Jnaer4rP9Al4tDMihnIJbreQhINiJqjtdplck19wjoXRTceYkH10lD5_Drd8qzLTiCQ,IRON,Swain
JP1_365602295,iZy5tY1EIk6Jnaer4rP9Al4tDMihnIJbreQhINiJqjtdplck19wjoXRTceYkH10lD5_Drd8qzLTiCQ,IRON,Vel'Koz
JP1_365467148,iZy5tY1EIk6Jnaer4rP9Al4tDMihnIJbreQhINiJqjtdplck19wjoXRTceYkH10lD5_Drd8qzLTiCQ,IRON,Soraka
JP1_358431852,3UpAKqCZnKASVolIgxFMeVxcCD0GYn6MXWY2rdEhKBC2BGk1pVT6LUYhYQtJ2yoQat5lI7NjHFRGGA,IRON,Miss Fortune
JP1_357630733,3UpAKqCZnKASVolIgxFMeVxcCD0GYn6MXWY2rdEhKBC2BGk1pVT6LUYhYQtJ2yoQat5lI7NjHFRGGA,IRON,Miss Fortune
JP1_357153964,3UpAKqCZnKASVolIgxFMeVxcCD0GYn6MXWY2rdEhKBC2BGk1pVT6LUYhYQtJ2yoQat5lI7NjHFRGGA,IRON,Miss Fortune
JP1_355582058,XpK7NKwwklxb0Y76lkete8knbMHzL6YILbgezeoZB_heFcEAZr7bIoWZdG9uEK1DNNuZnPrLCfEGTA,IRON,Zac
JP1_355484565,XpK7NKwwklxb0Y76lkete8knbMHzL6YILbgezeoZB_heFcEAZr7bIoWZdG9uEK1DNNuZnPrLCfEGTA,IRON,Zac
JP1_355422274,XpK7NKwwklxb0Y76lkete8knbMHzL6YILbgezeoZB_heFcEAZr7bIoWZdG9uEK1DNNuZnPrLCfEGTA,IRON,Neeko
JP1_352917911,vPWCxytCVgHvjrERwM0ZqzX_ZoPuwpz_NXTznufzkQKLGHLz692eqfYnfQdZCpekATU-amXadJaTeQ,IRON,Anivia
JP1_352917306,vPWCxytCVgHvjrERwM0ZqzX_ZoPuwpz_NXTznufzkQKLGHLz692eqfYnfQdZCpekATU-amXadJaTeQ,IRON,Kha'Zix
JP1_352936163,vPWCxytCVgHvjrERwM0ZqzX_ZoPuwpz_NXTznufzkQKLGHLz692eqfYnfQdZCpekATU-amXadJaTeQ,IRON,Sejuani
JP1_351072576,quIpPH3qQ8miZT_2e6i9ZV2glo1VOsK32QCaqHtJJwtQdKUairgoxDiFoiD78IsFCw654qFf43IXLg,IRON,Ryze
JP1_350727143,quIpPH3qQ8miZT_2e6i9ZV2glo1VOsK32QCaqHtJJwtQdKUairgoxDiFoiD78IsFCw654qFf43IXLg,IRON,Ahri
JP1_350716549,quIpPH3qQ8miZT_2e6i9ZV2glo1VOsK32QCaqHtJJwtQdKUairgoxDiFoiD78IsFCw654qFf43IXLg,IRON,Ryze
JP1_364930603,ajR1Bb-cihbKJRPSlXNvGhEdoM9wc_1sdz9HVWdHhzMrjKp29bN1fCdtfDRpZTUG25NQCsqS2FZLgQ,IRON,Katarina
JP1_364920629,ajR1Bb-cihbKJRPSlXNvGhEdoM9wc_1sdz9HVWdHhzMrjKp29bN1fCdtfDRpZTUG25NQCsqS2FZLgQ,IRON,Yuumi
JP1_364909141,ajR1Bb-cihbKJRPSlXNvGhEdoM9wc_1sdz9HVWdHhzMrjKp29bN1fCdtfDRpZTUG25NQCsqS2FZLgQ,IRON,Nasus
JP1_342730555,xckZAXvoKV2m3EZd9oyr-f5xI-H0twAyokQ-2wD6i3L-G2m0wF1mBUNhl8qIcH5X8gtCwuzgQnagvA,IRON,Aphelios
JP1_342409482,xckZAXvoKV2m3EZd9oyr-f5xI-H0twAyokQ-2wD6i3L-G2m0wF1mBUNhl8qIcH5X8gtCwuzgQnagvA,IRON,Rell
JP1_341977268,xckZAXvoKV2m3EZd9oyr-f5xI-H0twAyokQ-2wD6i3L-G2m0wF1mBUNhl8qIcH5X8gtCwuzgQnagvA,IRON,Vayne
JP1_342272121,k1fd32a_F4V43HCIQDi2HRTYuv4iAWBYPLplqvLhNyPtuaoQHRmGQ-80uHblxb9j4rGzQEeUhLoCTA,IRON,Kayn
JP1_342261468,k1fd32a_F4V43HCIQDi2HRTYuv4iAWBYPLplqvLhNyPtuaoQHRmGQ-80uHblxb9j4rGzQEeUhLoCTA,IRON,Yone
JP1_341897254,k1fd32a_F4V43HCIQDi2HRTYuv4iAWBYPLplqvLhNyPtuaoQHRmGQ-80uHblxb9j4rGzQEeUhLoCTA,IRON,Yone
JP1_366331575,fMytSdbHk264Y4-AH28lkxXLx4rl941JRy1rsLB7M3xpD-gHYy8DZU3H32pcxhh6GYGqNw-ofxk-wg,IRON,Xin Zhao
JP1_366328525,fMytSdbHk264Y4-AH28lkxXLx4rl941JRy1rsLB7M3xpD-gHYy8DZU3H32pcxhh6GYGqNw-ofxk-wg,IRON,Morgana
JP1_366192850,fMytSdbHk264Y4-AH28lkxXLx4rl941JRy1rsLB7M3xpD-gHYy8DZU3H32pcxhh6GYGqNw-ofxk-wg,IRON,Miss Fortune
JP1_363922436,qGi3Pou64MsdsXZU9Xf-l2OwziPCL667ma5Z0gipYULoq-legEvBxmqN2YngyP7O7YDMVeEk68sAMQ,IRON,Jax
JP1_361664455,qGi3Pou64MsdsXZU9Xf-l2OwziPCL667ma5Z0gipYULoq-legEvBxmqN2YngyP7O7YDMVeEk68sAMQ,IRON,Ekko
JP1_361478493,qGi3Pou64MsdsXZU9Xf-l2OwziPCL667ma5Z0gipYULoq-legEvBxmqN2YngyP7O7YDMVeEk68sAMQ,IRON,Ashe
JP1_366306411,mrdHLo7N2HkHCwxjrGPK0ydMorrVEpkgon_C3o1ajSy_e557LfF_QrKrgsTIa96qNDFHq9g_ZNH7jw,IRON,Teemo
JP1_366238396,mrdHLo7N2HkHCwxjrGPK0ydMorrVEpkgon_C3o1ajSy_e557LfF_QrKrgsTIa96qNDFHq9g_ZNH7jw,IRON,Teemo
JP1_366235761,mrdHLo7N2HkHCwxjrGPK0ydMorrVEpkgon_C3o1ajSy_e557LfF_QrKrgsTIa96qNDFHq9g_ZNH7jw,IRON,Teemo
JP1_360928762,H2YLkSgq12W2CZa66phtjer2dCvUtqOQ-OStesHAYCfuTvQKlRSUzjtw7_p88HBDBjWa_Q6Pm1fnzQ,IRON,Warwick
JP1_346931750,H2YLkSgq12W2CZa66phtjer2dCvUtqOQ-OStesHAYCfuTvQKlRSUzjtw7_p88HBDBjWa_Q6Pm1fnzQ,IRON,Warwick
JP1_346921376,H2YLkSgq12W2CZa66phtjer2dCvUtqOQ-OStesHAYCfuTvQKlRSUzjtw7_p88HBDBjWa_Q6Pm1fnzQ,IRON,Lux
JP1_360925248,1UjhezbE3rIZpw-gHzWxEHK2SmojJhw8lgIT9PpbvcuXrNcETQV-6qkJQjLokTjL7E6a6PzvlSGxPA,IRON,Jax
JP1_360923850,1UjhezbE3rIZpw-gHzWxEHK2SmojJhw8lgIT9PpbvcuXrNcETQV-6qkJQjLokTjL7E6a6PzvlSGxPA,IRON,Jax
JP1_360941887,1UjhezbE3rIZpw-gHzWxEHK2SmojJhw8lgIT9PpbvcuXrNcETQV-6qkJQjLokTjL7E6a6PzvlSGxPA,IRON,Master Yi
JP1_360802621,zYITDJZMCzdUwZffg4C2hd4P37iUEvMfJqsjcnEGwtZlProPHXE0zorD-3BBQoKl8-3dSi1mwFN6bw,IRON,Anivia
JP1_360821411,zYITDJZMCzdUwZffg4C2hd4P37iUEvMfJqsjcnEGwtZlProPHXE0zorD-3BBQoKl8-3dSi1mwFN6bw,IRON,Viego
JP1_360810592,zYITDJZMCzdUwZffg4C2hd4P37iUEvMfJqsjcnEGwtZlProPHXE0zorD-3BBQoKl8-3dSi1mwFN6bw,IRON,Miss Fortune
JP1_366289537,5RnmOHd5E13XkuDvyUy-LjoA8Hl0Cm40si2StfJcrQ9TpQ4A61diywU1RkCdXBgi_hwzxoY1BaU1oQ,IRON,Miss Fortune
JP1_365621436,5RnmOHd5E13XkuDvyUy-LjoA8Hl0Cm40si2StfJcrQ9TpQ4A61diywU1RkCdXBgi_hwzxoY1BaU1oQ,IRON,Master Yi
JP1_365609229,5RnmOHd5E13XkuDvyUy-LjoA8Hl0Cm40si2StfJcrQ9TpQ4A61diywU1RkCdXBgi_hwzxoY1BaU1oQ,IRON,Jinx
JP1_359340537,X-SX5Q7D9RghzC-xy4NccTVUTvlcoBsyqGHWPcvPoa1tfgKwH7Nxa18p6obXAEIu-jEa9QOMmai6XQ,IRON,Caitlyn
JP1_359340157,X-SX5Q7D9RghzC-xy4NccTVUTvlcoBsyqGHWPcvPoa1tfgKwH7Nxa18p6obXAEIu-jEa9QOMmai6XQ,IRON,Aphelios
JP1_359329718,X-SX5Q7D9RghzC-xy4NccTVUTvlcoBsyqGHWPcvPoa1tfgKwH7Nxa18p6obXAEIu-jEa9QOMmai6XQ,IRON,Twitch
JP1_350607105,bVmrxnNeTBu3QBIJJQiXdr5TVxiZrgOc0IcxX2OTC69z4qmeL9O1dqvq8MyovmrwZsd2MIk_6ll4ow,IRON,Nasus
JP1_350586599,bVmrxnNeTBu3QBIJJQiXdr5TVxiZrgOc0IcxX2OTC69z4qmeL9O1dqvq8MyovmrwZsd2MIk_6ll4ow,IRON,Urgot
JP1_350585296,bVmrxnNeTBu3QBIJJQiXdr5TVxiZrgOc0IcxX2OTC69z4qmeL9O1dqvq8MyovmrwZsd2MIk_6ll4ow,IRON,Cho'Gath
JP1_361634602,5ULEQNVDE55XVQiiSYuvouyGdIlZncDZ6ZyIdIucn5_qBSwaLac2iDtCb-4-d7WzdRyHrVCe2D8Oww,IRON,Jinx
